Chemical,Monitor,Date Time ,Reading
Chlorodinine,9,8/21/16 4:00,0.140753
Appluimonia,2,8/21/16 4:00,0.137987
Appluimonia,7,8/21/16 4:00,0.0851914
Methylosmolene,1,8/21/16 4:00,0.0774605
Appluimonia,5,8/21/16 4:00,0.0519346
Methylosmolene,9,8/21/16 4:00,0.0423262
Methylosmolene,2,8/21/16 4:00,0.0360545
Appluimonia,9,8/21/16 4:00,0.0353451
AGOC-3A,1,8/21/16 4:00,0.00106531
Methylosmolene,3,8/21/16 5:00,1.57456
Chlorodinine,4,8/21/16 5:00,1.36759
Appluimonia,3,8/21/16 5:00,1.29784
Methylosmolene,4,8/21/16 5:00,1.13684
Appluimonia,4,8/21/16 5:00,1.07918
Appluimonia,7,8/21/16 5:00,1.04401
AGOC-3A,4,8/21/16 5:00,0.911222
Appluimonia,2,8/21/16 5:00,0.826856
Chlorodinine,8,8/21/16 5:00,0.810617
Chlorodinine,5,8/21/16 5:00,0.735325
AGOC-3A,3,8/21/16 5:00,0.654962
Methylosmolene,7,8/21/16 5:00,0.619904
Chlorodinine,6,8/21/16 5:00,0.593073
Chlorodinine,3,8/21/16 5:00,0.533668
Methylosmolene,9,8/21/16 5:00,0.47096
Methylosmolene,8,8/21/16 5:00,0.45482
Appluimonia,9,8/21/16 5:00,0.449827
AGOC-3A,8,8/21/16 5:00,0.410076
AGOC-3A,5,8/21/16 5:00,0.359577
Appluimonia,8,8/21/16 5:00,0.309218
Chlorodinine,9,8/21/16 5:00,0.300535
Chlorodinine,7,8/21/16 5:00,0.281062
AGOC-3A,6,8/21/16 5:00,0.279974
Methylosmolene,6,8/21/16 5:00,0.275807
Methylosmolene,2,8/21/16 5:00,0.182384
AGOC-3A,1,8/21/16 5:00,0.179316
Methylosmolene,5,8/21/16 5:00,0.168138
Appluimonia,1,8/21/16 5:00,0.144468
Methylosmolene,1,8/21/16 5:00,0.143991
AGOC-3A,9,8/21/16 5:00,0.143816
AGOC-3A,2,8/21/16 5:00,0.097972
Appluimonia,6,8/21/16 5:00,0.0543302
Chlorodinine,2,8/21/16 5:00,0.0494999
Appluimonia,5,8/21/16 5:00,0.00998116
Chlorodinine,1,8/21/16 5:00,0.00422717
AGOC-3A,7,8/21/16 5:00,0.00414422
AGOC-3A,5,8/21/16 6:00,5.79118
Chlorodinine,4,8/21/16 6:00,1.40057
Appluimonia,4,8/21/16 6:00,1.39624
Methylosmolene,4,8/21/16 6:00,1.23611
Appluimonia,3,8/21/16 6:00,0.953228
AGOC-3A,4,8/21/16 6:00,0.934765
Chlorodinine,8,8/21/16 6:00,0.848354
Chlorodinine,3,8/21/16 6:00,0.821941
Appluimonia,2,8/21/16 6:00,0.809994
Chlorodinine,2,8/21/16 6:00,0.737736
Appluimonia,8,8/21/16 6:00,0.685359
AGOC-3A,8,8/21/16 6:00,0.598402
AGOC-3A,6,8/21/16 6:00,0.550952
Appluimonia,6,8/21/16 6:00,0.463046
Methylosmolene,5,8/21/16 6:00,0.395142
AGOC-3A,1,8/21/16 6:00,0.3841
AGOC-3A,2,8/21/16 6:00,0.32986
Methylosmolene,3,8/21/16 6:00,0.320854
AGOC-3A,7,8/21/16 6:00,0.27039
Methylosmolene,7,8/21/16 6:00,0.228392
Appluimonia,7,8/21/16 6:00,0.198352
Chlorodinine,9,8/21/16 6:00,0.195734
Appluimonia,1,8/21/16 6:00,0.180885
Appluimonia,5,8/21/16 6:00,0.175378
AGOC-3A,3,8/21/16 6:00,0.173433
Chlorodinine,1,8/21/16 6:00,0.172072
Methylosmolene,8,8/21/16 6:00,0.155572
Chlorodinine,7,8/21/16 6:00,0.135275
Methylosmolene,6,8/21/16 6:00,0.129956
Chlorodinine,5,8/21/16 6:00,0.119803
Methylosmolene,2,8/21/16 6:00,0.084828
Methylosmolene,9,8/21/16 6:00,0.0782287
Chlorodinine,6,8/21/16 6:00,0.0715396
AGOC-3A,9,8/21/16 6:00,0.0665248
Appluimonia,9,8/21/16 6:00,0.0343555
Methylosmolene,1,8/21/16 6:00,0.0052825
AGOC-3A,3,8/21/16 7:00,1.19406
Appluimonia,4,8/21/16 7:00,1.10339
AGOC-3A,4,8/21/16 7:00,0.930596
AGOC-3A,2,8/21/16 7:00,0.869499
Chlorodinine,6,8/21/16 7:00,0.853241
Appluimonia,3,8/21/16 7:00,0.829221
AGOC-3A,5,8/21/16 7:00,0.819332
Chlorodinine,4,8/21/16 7:00,0.817235
Methylosmolene,4,8/21/16 7:00,0.770594
Methylosmolene,1,8/21/16 7:00,0.745857
Appluimonia,5,8/21/16 7:00,0.622467
Chlorodinine,5,8/21/16 7:00,0.593179
AGOC-3A,6,8/21/16 7:00,0.573179
Chlorodinine,7,8/21/16 7:00,0.520776
Methylosmolene,6,8/21/16 7:00,0.504864
Appluimonia,8,8/21/16 7:00,0.488303
Chlorodinine,3,8/21/16 7:00,0.424888
Chlorodinine,9,8/21/16 7:00,0.404895
Appluimonia,7,8/21/16 7:00,0.323992
AGOC-3A,9,8/21/16 7:00,0.310471
Appluimonia,6,8/21/16 7:00,0.29136
Methylosmolene,2,8/21/16 7:00,0.275709
Chlorodinine,1,8/21/16 7:00,0.274507
Chlorodinine,8,8/21/16 7:00,0.257069
Methylosmolene,8,8/21/16 7:00,0.245362
Appluimonia,1,8/21/16 7:00,0.240803
AGOC-3A,8,8/21/16 7:00,0.221499
AGOC-3A,7,8/21/16 7:00,0.189464
AGOC-3A,1,8/21/16 7:00,0.177931
Methylosmolene,3,8/21/16 7:00,0.176664
Appluimonia,9,8/21/16 7:00,0.17017
Appluimonia,2,8/21/16 7:00,0.139684
Methylosmolene,5,8/21/16 7:00,0.0780692
Chlorodinine,2,8/21/16 7:00,0.0463841
Methylosmolene,9,8/21/16 7:00,0.0396073
Methylosmolene,7,8/21/16 7:00,0.00882174
AGOC-3A,4,8/21/16 8:00,4.41777
Chlorodinine,4,8/21/16 8:00,2.69956
Appluimonia,4,8/21/16 8:00,1.40181
AGOC-3A,4,8/21/16 8:00,1.11071
Appluimonia,2,8/21/16 8:00,0.833439
Methylosmolene,3,8/21/16 8:00,0.806954
Appluimonia,7,8/21/16 8:00,0.770065
Methylosmolene,8,8/21/16 8:00,0.728366
AGOC-3A,6,8/21/16 8:00,0.648696
Methylosmolene,6,8/21/16 8:00,0.580416
Chlorodinine,5,8/21/16 8:00,0.554416
Chlorodinine,8,8/21/16 8:00,0.55082
Appluimonia,5,8/21/16 8:00,0.514386
Appluimonia,9,8/21/16 8:00,0.511035
AGOC-3A,3,8/21/16 8:00,0.497669
Appluimonia,6,8/21/16 8:00,0.493394
Chlorodinine,6,8/21/16 8:00,0.487143
Methylosmolene,5,8/21/16 8:00,0.466064
Appluimonia,8,8/21/16 8:00,0.454096
Chlorodinine,2,8/21/16 8:00,0.389796
Methylosmolene,2,8/21/16 8:00,0.288209
Methylosmolene,1,8/21/16 8:00,0.278425
Methylosmolene,7,8/21/16 8:00,0.220841
Chlorodinine,3,8/21/16 8:00,0.213258
AGOC-3A,8,8/21/16 8:00,0.208434
AGOC-3A,9,8/21/16 8:00,0.193856
Chlorodinine,7,8/21/16 8:00,0.175398
Appluimonia,1,8/21/16 8:00,0.169489
Appluimonia,3,8/21/16 8:00,0.160221
AGOC-3A,5,8/21/16 8:00,0.157565
AGOC-3A,7,8/21/16 8:00,0.135816
Chlorodinine,1,8/21/16 8:00,0.126443
Chlorodinine,9,8/21/16 8:00,0.0599724
AGOC-3A,1,8/21/16 8:00,0.0489257
Methylosmolene,9,8/21/16 8:00,0.016789
AGOC-3A,2,8/21/16 8:00,0.0112994
AGOC-3A,4,8/21/16 9:00,11.85315
Chlorodinine,3,8/21/16 9:00,4.05173
AGOC-3A,4,8/21/16 9:00,2.5537
Chlorodinine,4,8/21/16 9:00,1.38469
Chlorodinine,7,8/21/16 9:00,1.15359
AGOC-3A,7,8/21/16 9:00,0.97739
AGOC-3A,5,8/21/16 9:00,0.891673
Methylosmolene,7,8/21/16 9:00,0.876058
Appluimonia,4,8/21/16 9:00,0.825512
Methylosmolene,6,8/21/16 9:00,0.813478
Appluimonia,5,8/21/16 9:00,0.703159
Methylosmolene,8,8/21/16 9:00,0.56143
Appluimonia,6,8/21/16 9:00,0.535508
AGOC-3A,1,8/21/16 9:00,0.508369
Chlorodinine,6,8/21/16 9:00,0.466869
Methylosmolene,3,8/21/16 9:00,0.414571
Chlorodinine,8,8/21/16 9:00,0.37595
Chlorodinine,9,8/21/16 9:00,0.365149
Methylosmolene,2,8/21/16 9:00,0.314821
Appluimonia,9,8/21/16 9:00,0.306571
AGOC-3A,2,8/21/16 9:00,0.271527
Appluimonia,3,8/21/16 9:00,0.259607
Methylosmolene,5,8/21/16 9:00,0.208018
Appluimonia,8,8/21/16 9:00,0.172506
AGOC-3A,3,8/21/16 9:00,0.153937
Appluimonia,2,8/21/16 9:00,0.145101
Methylosmolene,1,8/21/16 9:00,0.128747
Chlorodinine,1,8/21/16 9:00,0.119838
Chlorodinine,2,8/21/16 9:00,0.114712
AGOC-3A,8,8/21/16 9:00,0.109766
AGOC-3A,6,8/21/16 9:00,0.072069
Methylosmolene,9,8/21/16 9:00,0.0595808
Chlorodinine,5,8/21/16 9:00,0.0470347
Appluimonia,1,8/21/16 9:00,0.043992
AGOC-3A,9,8/21/16 9:00,0.0321896
Appluimonia,7,8/21/16 9:00,0.0321332
AGOC-3A,4,8/21/16 10:00,11.81091
Chlorodinine,4,8/21/16 10:00,4.16635
AGOC-3A,4,8/21/16 10:00,2.20532
Appluimonia,9,8/21/16 10:00,1.40596
Methylosmolene,3,8/21/16 10:00,0.993775
AGOC-3A,3,8/21/16 10:00,0.922127
AGOC-3A,2,8/21/16 10:00,0.799348
Chlorodinine,7,8/21/16 10:00,0.726976
Appluimonia,4,8/21/16 10:00,0.701074
Appluimonia,1,8/21/16 10:00,0.614129
Methylosmolene,6,8/21/16 10:00,0.585154
Appluimonia,6,8/21/16 10:00,0.580945
Appluimonia,2,8/21/16 10:00,0.557769
AGOC-3A,6,8/21/16 10:00,0.484375
Appluimonia,8,8/21/16 10:00,0.459567
Methylosmolene,5,8/21/16 10:00,0.445195
Chlorodinine,8,8/21/16 10:00,0.443152
AGOC-3A,7,8/21/16 10:00,0.378477
Chlorodinine,5,8/21/16 10:00,0.354837
AGOC-3A,1,8/21/16 10:00,0.337072
Chlorodinine,3,8/21/16 10:00,0.334614
Methylosmolene,7,8/21/16 10:00,0.326812
Chlorodinine,9,8/21/16 10:00,0.321201
AGOC-3A,9,8/21/16 10:00,0.288136
Appluimonia,3,8/21/16 10:00,0.255886
Methylosmolene,2,8/21/16 10:00,0.230835
Methylosmolene,8,8/21/16 10:00,0.202567
Methylosmolene,1,8/21/16 10:00,0.194514
Chlorodinine,1,8/21/16 10:00,0.142765
Chlorodinine,6,8/21/16 10:00,0.0814986
Methylosmolene,9,8/21/16 10:00,0.0801932
Appluimonia,5,8/21/16 10:00,0.0708817
AGOC-3A,8,8/21/16 10:00,0.0419638
AGOC-3A,5,8/21/16 10:00,0.019037
Chlorodinine,2,8/21/16 10:00,0.0119436
Appluimonia,7,8/21/16 10:00,0.0101303
Chlorodinine,4,8/21/16 11:00,4.86572
Chlorodinine,3,8/21/16 11:00,3.35659
AGOC-3A,4,8/21/16 11:00,1.34074
Appluimonia,9,8/21/16 11:00,1.2497
AGOC-3A,3,8/21/16 11:00,1.18972
Methylosmolene,4,8/21/16 11:00,1.17625
Appluimonia,4,8/21/16 11:00,0.834825
Chlorodinine,5,8/21/16 11:00,0.778946
Appluimonia,7,8/21/16 11:00,0.736897
Methylosmolene,3,8/21/16 11:00,0.703996
Methylosmolene,8,8/21/16 11:00,0.631353
Appluimonia,3,8/21/16 11:00,0.608855
AGOC-3A,6,8/21/16 11:00,0.590505
Methylosmolene,2,8/21/16 11:00,0.546306
AGOC-3A,1,8/21/16 11:00,0.544517
Appluimonia,5,8/21/16 11:00,0.48985
Methylosmolene,7,8/21/16 11:00,0.475141
Methylosmolene,6,8/21/16 11:00,0.456742
Methylosmolene,5,8/21/16 11:00,0.450061
Chlorodinine,2,8/21/16 11:00,0.371966
Methylosmolene,1,8/21/16 11:00,0.33841
Chlorodinine,8,8/21/16 11:00,0.337616
Appluimonia,8,8/21/16 11:00,0.31395
Chlorodinine,7,8/21/16 11:00,0.274507
Chlorodinine,1,8/21/16 11:00,0.238976
Chlorodinine,9,8/21/16 11:00,0.21296
Appluimonia,1,8/21/16 11:00,0.209237
Appluimonia,2,8/21/16 11:00,0.192535
Chlorodinine,6,8/21/16 11:00,0.165701
Appluimonia,6,8/21/16 11:00,0.163623
AGOC-3A,5,8/21/16 11:00,0.162144
AGOC-3A,2,8/21/16 11:00,0.138501
AGOC-3A,8,8/21/16 11:00,0.12485
AGOC-3A,9,8/21/16 11:00,0.0959597
Methylosmolene,9,8/21/16 11:00,0.0750086
AGOC-3A,7,8/21/16 11:00,0.05994
AGOC-3A,4,8/21/16 12:00,6.67511
AGOC-3A,3,8/21/16 12:00,2.11792
Chlorodinine,7,8/21/16 12:00,1.93888
AGOC-3A,4,8/21/16 12:00,1.75468
Appluimonia,4,8/21/16 12:00,1.06306
Chlorodinine,8,8/21/16 12:00,0.975857
AGOC-3A,7,8/21/16 12:00,0.938899
Chlorodinine,4,8/21/16 12:00,0.770117
Appluimonia,9,8/21/16 12:00,0.76134
Methylosmolene,2,8/21/16 12:00,0.759687
Chlorodinine,3,8/21/16 12:00,0.689564
Methylosmolene,8,8/21/16 12:00,0.652032
AGOC-3A,6,8/21/16 12:00,0.592757
Methylosmolene,1,8/21/16 12:00,0.583687
Chlorodinine,5,8/21/16 12:00,0.521379
Appluimonia,5,8/21/16 12:00,0.518807
AGOC-3A,5,8/21/16 12:00,0.515736
Appluimonia,7,8/21/16 12:00,0.495231
Methylosmolene,5,8/21/16 12:00,0.486206
AGOC-3A,1,8/21/16 12:00,0.477741
Appluimonia,8,8/21/16 12:00,0.442629
Chlorodinine,9,8/21/16 12:00,0.425674
AGOC-3A,8,8/21/16 12:00,0.403503
Chlorodinine,6,8/21/16 12:00,0.401431
Methylosmolene,9,8/21/16 12:00,0.343925
Methylosmolene,6,8/21/16 12:00,0.33803
AGOC-3A,2,8/21/16 12:00,0.325064
Methylosmolene,3,8/21/16 12:00,0.299592
Appluimonia,1,8/21/16 12:00,0.228809
Appluimonia,3,8/21/16 12:00,0.205817
Methylosmolene,7,8/21/16 12:00,0.172422
AGOC-3A,9,8/21/16 12:00,0.134874
Appluimonia,2,8/21/16 12:00,0.0630874
Chlorodinine,2,8/21/16 12:00,0.049837
Chlorodinine,1,8/21/16 12:00,0.043157
Appluimonia,6,8/21/16 12:00,0.0352344
Chlorodinine,4,8/21/16 13:00,4.82924
Appluimonia,9,8/21/16 13:00,1.60516
Chlorodinine,3,8/21/16 13:00,1.43541
Appluimonia,3,8/21/16 13:00,1.39812
Methylosmolene,3,8/21/16 13:00,1.38062
Appluimonia,4,8/21/16 13:00,1.2612
Methylosmolene,4,8/21/16 13:00,1.21995
AGOC-3A,3,8/21/16 13:00,1.08862
Chlorodinine,8,8/21/16 13:00,1.07797
Methylosmolene,8,8/21/16 13:00,1.01236
Methylosmolene,7,8/21/16 13:00,0.830502
AGOC-3A,4,8/21/16 13:00,0.78677
AGOC-3A,9,8/21/16 13:00,0.667982
AGOC-3A,6,8/21/16 13:00,0.652317
AGOC-3A,5,8/21/16 13:00,0.552495
AGOC-3A,8,8/21/16 13:00,0.459227
Methylosmolene,5,8/21/16 13:00,0.416555
Chlorodinine,2,8/21/16 13:00,0.392643
Appluimonia,6,8/21/16 13:00,0.369458
Chlorodinine,6,8/21/16 13:00,0.363189
Appluimonia,2,8/21/16 13:00,0.355804
Methylosmolene,6,8/21/16 13:00,0.345183
Appluimonia,8,8/21/16 13:00,0.332065
Chlorodinine,7,8/21/16 13:00,0.327536
Methylosmolene,1,8/21/16 13:00,0.312168
AGOC-3A,2,8/21/16 13:00,0.295907
AGOC-3A,1,8/21/16 13:00,0.188297
Methylosmolene,9,8/21/16 13:00,0.184708
Appluimonia,5,8/21/16 13:00,0.175414
Chlorodinine,5,8/21/16 13:00,0.119484
Appluimonia,7,8/21/16 13:00,0.114514
Appluimonia,1,8/21/16 13:00,0.0512963
Methylosmolene,2,8/21/16 13:00,0.0504609
Chlorodinine,1,8/21/16 13:00,0.0389188
Chlorodinine,9,8/21/16 13:00,0.021954
AGOC-3A,7,8/21/16 13:00,0.0187925
AGOC-3A,4,8/21/16 14:00,38.58217
AGOC-3A,4,8/21/16 14:00,5.19687
Chlorodinine,4,8/21/16 14:00,4.55123
Appluimonia,9,8/21/16 14:00,3.96245
Appluimonia,3,8/21/16 14:00,2.30619
Methylosmolene,7,8/21/16 14:00,2.06258
Chlorodinine,7,8/21/16 14:00,1.43081
Appluimonia,5,8/21/16 14:00,1.01782
AGOC-3A,8,8/21/16 14:00,0.919422
Appluimonia,4,8/21/16 14:00,0.895028
AGOC-3A,5,8/21/16 14:00,0.679864
AGOC-3A,6,8/21/16 14:00,0.637303
AGOC-3A,3,8/21/16 14:00,0.616124
Methylosmolene,8,8/21/16 14:00,0.52455
Methylosmolene,5,8/21/16 14:00,0.50647
Methylosmolene,1,8/21/16 14:00,0.372468
Methylosmolene,9,8/21/16 14:00,0.371803
AGOC-3A,7,8/21/16 14:00,0.351991
Methylosmolene,2,8/21/16 14:00,0.28248
Methylosmolene,6,8/21/16 14:00,0.278578
Appluimonia,6,8/21/16 14:00,0.263277
Chlorodinine,3,8/21/16 14:00,0.256706
AGOC-3A,1,8/21/16 14:00,0.240069
Chlorodinine,8,8/21/16 14:00,0.216754
Chlorodinine,6,8/21/16 14:00,0.209567
Chlorodinine,1,8/21/16 14:00,0.208103
Appluimonia,2,8/21/16 14:00,0.156576
Appluimonia,7,8/21/16 14:00,0.1424
Appluimonia,8,8/21/16 14:00,0.140163
Methylosmolene,3,8/21/16 14:00,0.121075
Chlorodinine,5,8/21/16 14:00,0.107049
AGOC-3A,2,8/21/16 14:00,0.09354
Chlorodinine,2,8/21/16 14:00,0.0893813
AGOC-3A,9,8/21/16 14:00,0.0825982
Chlorodinine,9,8/21/16 14:00,0.0526241
Appluimonia,1,8/21/16 14:00,0.0396233
AGOC-3A,4,8/21/16 15:00,22.39014
Chlorodinine,4,8/21/16 15:00,3.12539
AGOC-3A,4,8/21/16 15:00,2.76166
Appluimonia,3,8/21/16 15:00,2.33951
Appluimonia,9,8/21/16 15:00,1.95339
Appluimonia,4,8/21/16 15:00,1.3715
AGOC-3A,3,8/21/16 15:00,1.29503
Chlorodinine,3,8/21/16 15:00,0.739219
Methylosmolene,5,8/21/16 15:00,0.712635
Appluimonia,7,8/21/16 15:00,0.598383
AGOC-3A,5,8/21/16 15:00,0.574411
Appluimonia,5,8/21/16 15:00,0.483311
Appluimonia,6,8/21/16 15:00,0.482822
Methylosmolene,6,8/21/16 15:00,0.407353
Chlorodinine,6,8/21/16 15:00,0.364417
Chlorodinine,8,8/21/16 15:00,0.273618
Appluimonia,8,8/21/16 15:00,0.243504
Methylosmolene,9,8/21/16 15:00,0.240521
Methylosmolene,7,8/21/16 15:00,0.223076
Methylosmolene,8,8/21/16 15:00,0.216482
Chlorodinine,1,8/21/16 15:00,0.202532
Appluimonia,1,8/21/16 15:00,0.176068
AGOC-3A,2,8/21/16 15:00,0.173988
Methylosmolene,3,8/21/16 15:00,0.168586
AGOC-3A,8,8/21/16 15:00,0.16412
AGOC-3A,1,8/21/16 15:00,0.15255
AGOC-3A,9,8/21/16 15:00,0.15154
Chlorodinine,5,8/21/16 15:00,0.142926
AGOC-3A,7,8/21/16 15:00,0.142697
AGOC-3A,6,8/21/16 15:00,0.115142
Chlorodinine,7,8/21/16 15:00,0.105784
Methylosmolene,1,8/21/16 15:00,0.0919105
Chlorodinine,2,8/21/16 15:00,0.0713001
Methylosmolene,2,8/21/16 15:00,0.0707199
Chlorodinine,9,8/21/16 15:00,0.0491611
Appluimonia,2,8/21/16 15:00,0.046348
AGOC-3A,4,8/21/16 16:00,40.75027
AGOC-3A,4,8/21/16 16:00,4.90815
Appluimonia,9,8/21/16 16:00,3.75369
Chlorodinine,4,8/21/16 16:00,3.08101
Appluimonia,7,8/21/16 16:00,2.68521
Chlorodinine,3,8/21/16 16:00,2.47695
AGOC-3A,3,8/21/16 16:00,1.49924
Methylosmolene,3,8/21/16 16:00,1.47612
Appluimonia,4,8/21/16 16:00,0.902415
Chlorodinine,7,8/21/16 16:00,0.846528
Appluimonia,8,8/21/16 16:00,0.826812
Appluimonia,5,8/21/16 16:00,0.599284
Chlorodinine,8,8/21/16 16:00,0.575026
Methylosmolene,2,8/21/16 16:00,0.55594
AGOC-3A,6,8/21/16 16:00,0.527325
Methylosmolene,6,8/21/16 16:00,0.516057
AGOC-3A,5,8/21/16 16:00,0.480299
Methylosmolene,7,8/21/16 16:00,0.479396
Appluimonia,3,8/21/16 16:00,0.472263
AGOC-3A,7,8/21/16 16:00,0.469671
Chlorodinine,6,8/21/16 16:00,0.375621
AGOC-3A,1,8/21/16 16:00,0.368333
Methylosmolene,8,8/21/16 16:00,0.347139
AGOC-3A,9,8/21/16 16:00,0.299473
AGOC-3A,2,8/21/16 16:00,0.285922
Chlorodinine,9,8/21/16 16:00,0.270683
Chlorodinine,1,8/21/16 16:00,0.263786
Appluimonia,1,8/21/16 16:00,0.239926
Chlorodinine,2,8/21/16 16:00,0.21098
Appluimonia,6,8/21/16 16:00,0.209374
AGOC-3A,8,8/21/16 16:00,0.172615
Methylosmolene,9,8/21/16 16:00,0.155159
Methylosmolene,5,8/21/16 16:00,0.14879
Chlorodinine,5,8/21/16 16:00,0.138504
Appluimonia,2,8/21/16 16:00,0.0606513
Methylosmolene,1,8/21/16 16:00,0.0302237
Methylosmolene,3,8/21/16 17:00,4.23049
Chlorodinine,4,8/21/16 17:00,2.72492
Appluimonia,4,8/21/16 17:00,1.36733
Chlorodinine,8,8/21/16 17:00,1.36532
AGOC-3A,4,8/21/16 17:00,1.35689
AGOC-3A,3,8/21/16 17:00,1.28899
Methylosmolene,4,8/21/16 17:00,1.01679
Methylosmolene,7,8/21/16 17:00,0.952032
Chlorodinine,5,8/21/16 17:00,0.944437
Methylosmolene,8,8/21/16 17:00,0.79204
Methylosmolene,5,8/21/16 17:00,0.672059
Appluimonia,6,8/21/16 17:00,0.58811
Methylosmolene,1,8/21/16 17:00,0.58783
Chlorodinine,3,8/21/16 17:00,0.492023
AGOC-3A,8,8/21/16 17:00,0.468027
AGOC-3A,2,8/21/16 17:00,0.450751
AGOC-3A,9,8/21/16 17:00,0.448796
AGOC-3A,6,8/21/16 17:00,0.420484
Appluimonia,3,8/21/16 17:00,0.416884
Chlorodinine,1,8/21/16 17:00,0.39008
Appluimonia,5,8/21/16 17:00,0.327663
Chlorodinine,6,8/21/16 17:00,0.319522
Appluimonia,9,8/21/16 17:00,0.313973
Methylosmolene,6,8/21/16 17:00,0.289048
Appluimonia,8,8/21/16 17:00,0.278741
Appluimonia,7,8/21/16 17:00,0.255287
AGOC-3A,5,8/21/16 17:00,0.254697
Chlorodinine,2,8/21/16 17:00,0.221537
AGOC-3A,7,8/21/16 17:00,0.18214
Chlorodinine,7,8/21/16 17:00,0.173068
Methylosmolene,2,8/21/16 17:00,0.144946
Methylosmolene,9,8/21/16 17:00,0.140147
AGOC-3A,1,8/21/16 17:00,0.073517
Chlorodinine,9,8/21/16 17:00,0.0551416
Appluimonia,2,8/21/16 17:00,0.046459
Appluimonia,1,8/21/16 17:00,0.0345711
Appluimonia,3,8/21/16 18:00,1.82058
Chlorodinine,3,8/21/16 18:00,1.63982
Methylosmolene,3,8/21/16 18:00,1.57719
AGOC-3A,7,8/21/16 18:00,1.57591
AGOC-3A,4,8/21/16 18:00,1.36928
Appluimonia,4,8/21/16 18:00,1.18689
Chlorodinine,4,8/21/16 18:00,1.12472
Methylosmolene,4,8/21/16 18:00,0.950205
Methylosmolene,7,8/21/16 18:00,0.875707
AGOC-3A,2,8/21/16 18:00,0.870121
Chlorodinine,7,8/21/16 18:00,0.810556
Methylosmolene,6,8/21/16 18:00,0.654571
Appluimonia,7,8/21/16 18:00,0.602796
Appluimonia,6,8/21/16 18:00,0.582355
AGOC-3A,3,8/21/16 18:00,0.576901
Chlorodinine,8,8/21/16 18:00,0.561453
Chlorodinine,5,8/21/16 18:00,0.487679
Chlorodinine,9,8/21/16 18:00,0.473783
Appluimonia,5,8/21/16 18:00,0.460612
Appluimonia,9,8/21/16 18:00,0.452487
AGOC-3A,6,8/21/16 18:00,0.44975
Methylosmolene,8,8/21/16 18:00,0.421905
Methylosmolene,2,8/21/16 18:00,0.395293
Chlorodinine,6,8/21/16 18:00,0.379655
Appluimonia,8,8/21/16 18:00,0.361431
Methylosmolene,5,8/21/16 18:00,0.343368
Chlorodinine,1,8/21/16 18:00,0.339891
AGOC-3A,5,8/21/16 18:00,0.335807
Appluimonia,1,8/21/16 18:00,0.275213
Appluimonia,2,8/21/16 18:00,0.268171
AGOC-3A,8,8/21/16 18:00,0.159983
Chlorodinine,2,8/21/16 18:00,0.157125
AGOC-3A,9,8/21/16 18:00,0.147247
AGOC-3A,1,8/21/16 18:00,0.101871
Methylosmolene,9,8/21/16 18:00,0.0636436
Methylosmolene,1,8/21/16 18:00,0.0534739
AGOC-3A,3,8/21/16 19:00,2.26998
Appluimonia,3,8/21/16 19:00,1.51571
Chlorodinine,4,8/21/16 19:00,1.2772
Methylosmolene,4,8/21/16 19:00,1.17641
AGOC-3A,4,8/21/16 19:00,1.04587
Appluimonia,4,8/21/16 19:00,0.997708
AGOC-3A,8,8/21/16 19:00,0.932644
Methylosmolene,2,8/21/16 19:00,0.761484
AGOC-3A,5,8/21/16 19:00,0.665261
Appluimonia,6,8/21/16 19:00,0.649394
Appluimonia,5,8/21/16 19:00,0.616469
Methylosmolene,5,8/21/16 19:00,0.547419
Chlorodinine,2,8/21/16 19:00,0.528066
AGOC-3A,7,8/21/16 19:00,0.452299
Appluimonia,9,8/21/16 19:00,0.422436
Methylosmolene,6,8/21/16 19:00,0.395463
Chlorodinine,8,8/21/16 19:00,0.361001
Methylosmolene,8,8/21/16 19:00,0.359432
Chlorodinine,5,8/21/16 19:00,0.325948
Chlorodinine,6,8/21/16 19:00,0.278891
Appluimonia,7,8/21/16 19:00,0.249026
Methylosmolene,3,8/21/16 19:00,0.24277
AGOC-3A,6,8/21/16 19:00,0.227021
AGOC-3A,2,8/21/16 19:00,0.202096
Appluimonia,8,8/21/16 19:00,0.192795
AGOC-3A,1,8/21/16 19:00,0.178978
Appluimonia,1,8/21/16 19:00,0.173106
Methylosmolene,7,8/21/16 19:00,0.164281
Methylosmolene,9,8/21/16 19:00,0.160119
Chlorodinine,3,8/21/16 19:00,0.159843
Chlorodinine,7,8/21/16 19:00,0.143323
Methylosmolene,1,8/21/16 19:00,0.0755114
Appluimonia,2,8/21/16 19:00,0.0746148
Chlorodinine,1,8/21/16 19:00,0.0131087
Chlorodinine,9,8/21/16 19:00,0.0114693
AGOC-3A,9,8/21/16 19:00,0.0113412
AGOC-3A,3,8/21/16 20:00,4.75893
Appluimonia,8,8/21/16 20:00,1.17324
Appluimonia,4,8/21/16 20:00,1.13341
Methylosmolene,3,8/21/16 20:00,1.13216
Chlorodinine,4,8/21/16 20:00,1.00873
AGOC-3A,4,8/21/16 20:00,1.00064
Methylosmolene,4,8/21/16 20:00,0.952785
Appluimonia,7,8/21/16 20:00,0.801039
Appluimonia,5,8/21/16 20:00,0.72749
Chlorodinine,3,8/21/16 20:00,0.707459
AGOC-3A,6,8/21/16 20:00,0.650061
Methylosmolene,5,8/21/16 20:00,0.646786
Appluimonia,2,8/21/16 20:00,0.634239
